doi,doi_url,year,title,division,new
10.1016/j.jag.2019.01.007,https://doi.org/10.1016/j.jag.2019.01.007,2019,A simple and integrated approach for fire severity assessment using bi-temporal airborne LiDAR data,,TRUE
10.1016/j.jenvman.2019.109487,https://doi.org/10.1016/j.jenvman.2019.109487,2019,On the feasibility of small communities wellhead RO treatment for nitrate removal and salinity reduction,,TRUE
10.1016/j.jhydrol.2019.123913,https://doi.org/10.1016/j.jhydrol.2019.123913,2019,Hybrid machine learning framework for hydrological assessment,,TRUE
10.1016/j.memsci.2019.05.015,https://doi.org/10.1016/j.memsci.2019.05.015,2019,Multi-cycle operation of semi-batch reverse osmosis (SBRO) desalination,,TRUE
10.1016/j.memsci.2019.05.030,https://doi.org/10.1016/j.memsci.2019.05.030,2019,Gypsum scaling propensity in semi-batch RO (SBRO) and steady-state RO with partial recycle (SSRO-PR),,TRUE
10.1016/j.scitotenv.2018.07.341,https://doi.org/10.1016/j.scitotenv.2018.07.341,2019,"Effects of ferric sulfate and polyaluminum chloride coagulation enhanced treatment wetlands on Typha growth, soil and water chemistry",,TRUE
10.1016/j.soildyn.2019.105832,https://doi.org/10.1016/j.soildyn.2019.105832,2019,A constitutive model for clays and plastic silts in plane-strain earthquake engineering applications,,TRUE
10.1029/2018wr023884,https://doi.org/10.1029/2018wr023884,2019,How Much Water Is Evaporated Across California? A Multiyear Assessment Using a Biophysical Model Forced With Satellite Remote Sensing Data,,TRUE
10.1029/2019gl083662,https://doi.org/10.1029/2019gl083662,2019,Improving Atmospheric River Forecasts With Machine Learning,,TRUE
10.1029/2019gl085370,https://doi.org/10.1029/2019gl085370,2019,A Decade of Water Storage Changes Across the Contiguous United States From GPS and Satellite Gravity,,TRUE
10.1029/2019jd031205,https://doi.org/10.1029/2019jd031205,2019,Tracking Atmospheric Rivers Globally: Spatial Distributions and Temporal Evolution of Life Cycle Characteristics,,TRUE
10.1038/s41598-019-46169-w,https://doi.org/10.1038/s41598-019-46169-w,2019,Precipitation regime change in Western North America: The role of Atmospheric Rivers,,TRUE
10.1038/s41598-019-52371-7,https://doi.org/10.1038/s41598-019-52371-7,2019,Satellite-based monitoring of groundwater depletion in California’s Central Valley,,TRUE
10.1061/(asce)ee.1943-7870.0001536,https://doi.org/10.1061/(asce)ee.1943-7870.0001536,2019,"Sequestration and Transformation in Chemically Enhanced Treatment Wetlands: DOC, DBPPs, and Nutrients",,TRUE
10.1061/(asce)gt.1943-5606.0002024,https://doi.org/10.1061/(asce)gt.1943-5606.0002024,2019,Axisymmetric simulations of cone penetration in saturated clay,,TRUE
10.1061/(asce)gt.1943-5606.0002089,https://doi.org/10.1061/(asce)gt.1943-5606.0002089,2019,Liquefaction Evaluation of Interbedded Soil Deposit: Çark Canal in 1999 M7.5 Kocaeli Earthquake,,TRUE
10.1061/(asce)gt.1943-5606.0002101,https://doi.org/10.1061/(asce)gt.1943-5606.0002101,2019,Mechanistic development of CPT-based cyclic strength correlations for clean sand,,TRUE
10.1061/(asce)gt.1943-5606.0002145,https://doi.org/10.1061/(asce)gt.1943-5606.0002145,2019,Centrifuge Modeling of Variable-Rate Cone Penetration in Low-Plasticity Silts,,TRUE
10.1061/jswbay.0000883,https://doi.org/10.1061/jswbay.0000883,2019,"Multiyear Water Quality Performance and Mass Accumulation of PCBs, Mercury, Methylmercury, Copper, and Microplastics in a Bioretention Rain Garden",,TRUE
10.1071/wr19028,https://doi.org/10.1071/wr19028,2019,Moving at the speed of flight: Dabbling duck-movement rates and the relationship with electronic tracking interval,,TRUE
10.1080/09640568.2018.1530099,https://doi.org/10.1080/09640568.2018.1530099,2019,"Affective ecologies, adaptive management and restoration efforts in the Sacramento-San Joaquin Delta",,TRUE
10.1080/13504622.2017.1396289,https://doi.org/10.1080/13504622.2017.1396289,2019,Understanding teacher instructional change: the case of integrating NGSS and stewardship in professional development,,TRUE
10.1093/conphys/coz054,https://doi.org/10.1093/conphys/coz054,2019,Physiological consequences of rising water salinity for a declining freshwater turtle,,TRUE
10.1093/plankt/fbz064,https://doi.org/10.1093/plankt/fbz064,2019,High growth rates of a dominant calanoid copepod in the northern San Francisco Estuary,,TRUE
10.1109/access.2019.2895397,https://doi.org/10.1109/access.2019.2895397,2019,Wireless Sensor Networks for Improved Snow Water Equivalent and Runoff Estimates,,TRUE
10.1111/gcb.14559,https://doi.org/10.1111/gcb.14559,2019,The physics and ecology of mining carbon dioxide from the atmosphere by ecosystems,,TRUE
10.1175/bams-d-18-0091.1,https://doi.org/10.1175/bams-d-18-0091.1,2019,Winter storm conditions leading to excessive runoff above California’s Oroville dam during January and February 2017,,TRUE
10.1175/bams-d-18-0158.1,https://doi.org/10.1175/bams-d-18-0158.1,2019,A 142-year climatology of northern California landslides and atmospheric rivers,,TRUE
10.1175/jhm-d-19-0030.1,https://doi.org/10.1175/jhm-d-19-0030.1,2019,The role of hydrological initial conditions on atmospheric river floods in the Russian River Basin,,TRUE
10.1175/jhm-d-19-0136.1,https://doi.org/10.1175/jhm-d-19-0136.1,2019,A flexible bayesian approach to bias correction of radar-derived precipitation estimates over complex terrain: Model design and initial verification,,TRUE
10.1186/s13568-019-0807-4,https://doi.org/10.1186/s13568-019-0807-4,2019,Development of extraction and detection method for fluridone in water and sediment by HPLC-UV,,TRUE
10.1186/s40462-019-0146-8,https://doi.org/10.1186/s40462-019-0146-8,2019,GPS tracking data reveals daily spatio-temporal movement patterns of waterfowl,,TRUE
10.1371/journal.pone.0208084,https://doi.org/10.1371/journal.pone.0208084,2019,Role of freshwater floodplain-tidal slough complex in the persistence of the endangered delta smelt,,TRUE
10.1371/journal.pone.0215421,https://doi.org/10.1371/journal.pone.0215421,2019,Characterizing macroinvertebrate community composition and abundance in freshwater tidal wetlands of the Sacramento-San Joaquin Delta,,TRUE
10.15447/sfews.2019v17iss1art3,https://doi.org/10.15447/sfews.2019v17iss1art3,2019,Diets of Largemouth Bass (Micropterus salmoides) in the Sacramento-San Joaquin Delta,,TRUE
10.15447/sfews.2019v17iss1art5,https://doi.org/10.15447/sfews.2019v17iss1art5,2019,Estimating the size selectivity of fishing trawls for a short-lived fish species,,TRUE
10.15447/sfews.2019v17iss3art1,https://doi.org/10.15447/sfews.2019v17iss3art1,2019,Chemically enhanced treatment wetland to improve water quality and mitigate land subsidence in the Sacramento-San Joaquin Delta: Cost and design considerations,,TRUE
10.15447/sfews.2019v17iss4art4,https://doi.org/10.15447/sfews.2019v17iss4art4,2019,"Integration of transport, survival, and sampling efficiency in a model of south delta entrainment",,TRUE
10.1680/jenge.18.00060,https://doi.org/10.1680/jenge.18.00060,2019,Reliability analysis of the influence of seepage on levee stability,,TRUE
10.3390/atmos10080466,https://doi.org/10.3390/atmos10080466,2019,Modeling streamflow enhanced by precipitation from atmospheric river using the NOAA national water model: A case study of the Russian River basin for February 2004,,TRUE
10.3390/rs11192211,https://doi.org/10.3390/rs11192211,2019,Where's the rock: Using convolutional neural networks to improve land cover classification,,TRUE
10.3733/ca.2018a0041,https://doi.org/10.3733/ca.2018a0041,2019,UC ANR research and education influences landscape water conservation and public policy,,TRUE
10.5194/hess-23-4153-2019,https://doi.org/10.5194/hess-23-4153-2019,2019,Statistical characteristics of raindrop size distribution during rainy seasons in the Beijing urban area and implications for radar rainfall estimation,,TRUE
10.1002/2017wr020473,https://doi.org/10.1002/2017wr020473,2018,High-Elevation Evapotranspiration Estimates During Drought: Using Streamflow and NASA Airborne Snow Observatory SWE Observations to Close the Upper Tuolumne River Basin Water Balance,,TRUE
10.1002/ecs2.2384,https://doi.org/10.1002/ecs2.2384,2018,Integrating growth and capture-mark-recapture models reveals size-dependent survival in an elusive species,,TRUE
10.1002/jwmg.21444,https://doi.org/10.1002/jwmg.21444,2018,"Duck nest depredation, predator behavior, and female response using video",,TRUE
10.1007/s10592-018-1048-9,https://doi.org/10.1007/s10592-018-1048-9,2018,Use of single nucleotide polymorphisms identifies backcrossing and species misidentifications among three San Francisco estuary osmerids,,TRUE
10.1016/j.agrformet.2018.03.007,https://doi.org/10.1016/j.agrformet.2018.03.007,2018,"The effect of land cover type and structure on evapotranspiration from agricultural and wetland sites in the Sacramento-San Joaquin River Delta, California",,TRUE
10.1016/j.cbpa.2018.06.020,https://doi.org/10.1016/j.cbpa.2018.06.020,2018,Multiple sub-lethal thresholds for cellular responses to thermal stressors in an estuarine fish,,TRUE
10.1016/j.desal.2017.11.038,https://doi.org/10.1016/j.desal.2017.11.038,2018,Fouling indicators for field monitoring the effectiveness of operational strategies of ultrafiltration as pretreatment for seawater desalination,,TRUE
10.1016/j.ecoleng.2017.10.016,https://doi.org/10.1016/j.ecoleng.2017.10.016,2018,Sediment accretion and carbon storage in constructed wetlands receiving water treated with metal-based coagulants,,TRUE
10.1016/j.ecolind.2018.07.050,https://doi.org/10.1016/j.ecolind.2018.07.050,2018,Evaluating the uncertainty of Landsat-derived vegetation indices in quantifying forest fuel treatments using bi-temporal LiDAR data,,TRUE
10.1016/j.ejrh.2018.09.001,https://doi.org/10.1016/j.ejrh.2018.09.001,2018,Origins and variability of extreme precipitation in the Santa Ynez River Basin of Southern California,,TRUE
10.1016/j.geomorph.2017.10.026,https://doi.org/10.1016/j.geomorph.2017.10.026,2018,Tracking channel bed resiliency in forested mountain catchments using high temporal resolution channel bed movement,,TRUE
10.1016/j.scitotenv.2017.07.267,https://doi.org/10.1016/j.scitotenv.2017.07.267,2018,"Evaluation of water quality during successive severe drought years within Microcystis blooms using fish embryo toxicity tests for the San Francisco Estuary, California",,TRUE
10.1016/j.scitotenv.2017.11.205,https://doi.org/10.1016/j.scitotenv.2017.11.205,2018,Wetlands receiving water treated with coagulants improve water quality by removing dissolved organic carbon and disinfection byproduct precursors,,TRUE
10.1016/j.scitotenv.2018.01.004,https://doi.org/10.1016/j.scitotenv.2018.01.004,2018,Long-term trend analysis on total and extreme precipitation over Shasta Dam watershed,,TRUE
10.1016/j.soildyn.2018.07.001,https://doi.org/10.1016/j.soildyn.2018.07.001,2018,Remediation of liquefaction effects for an embankment using soil-cement walls: Centrifuge and numerical modeling,,TRUE
10.1029/2018gl079249,https://doi.org/10.1029/2018gl079249,2018,Circulation Drivers of Atmospheric Rivers at the North American West Coast,,TRUE
10.1029/2018jg004494,https://doi.org/10.1029/2018jg004494,2018,"A Unique Combination of Aerodynamic and Surface Properties Contribute to Surface Cooling in Restored Wetlands of the Sacramento-San Joaquin Delta, California",,TRUE
10.1029/2018wr022687,https://doi.org/10.1029/2018wr022687,2018,The Influence of Cloudiness on Hydrologic Fluctuations in the Mountains of the Western United States,,TRUE
10.1029/2018wr023190,https://doi.org/10.1029/2018wr023190,2018,Direct Insertion of NASA Airborne Snow Observatory-Derived Snow Depth Time Series Into the iSnobal Energy Balance Snow Model,,TRUE
10.1111/gcb.14124,https://doi.org/10.1111/gcb.14124,2018,Soil properties and sediment accretion modulate methane fluxes from restored wetlands,,TRUE
10.1139/cjfas-2017-0273,https://doi.org/10.1139/cjfas-2017-0273,2018,"Fishery collapse, recovery, and the cryptic decline of wild salmon on a major California river",,TRUE
10.1175/ei-d-17-0029.1,https://doi.org/10.1175/ei-d-17-0029.1,2018,A 22-year climatology of cool season hourly precipitation thresholds conducive to shallow landslides in California,,TRUE
10.1175/jhm-d-17-0098.1,https://doi.org/10.1175/jhm-d-17-0098.1,2018,Evaluation of atmospheric river predictions by the WRF model using aircraft and regional mesonet observations of orographic precipitation and its forcing,,TRUE
10.1175/jhm-d-17-0114.1,https://doi.org/10.1175/jhm-d-17-0114.1,2018,An intercomparison between reanalysis and dropsonde observations of the total water vapor transport in individual atmospheric rivers,,TRUE
10.1175/jhm-d-17-0135.1,https://doi.org/10.1175/jhm-d-17-0135.1,2018,Global assessment of atmospheric river prediction skill,,TRUE
10.1364/oe.26.00a562,https://doi.org/10.1364/oe.26.00a562,2018,Simple method for direct crown base height estimation of individual conifer trees using airborne LiDAR data,,TRUE
10.15447/sfews.2018v16iss2art6,https://doi.org/10.15447/sfews.2018v16iss2art6,2018,Evaluation of the Delta Simulation Model-2 in computing Tidally Driven flows in the Sacramento-San Joaquin Delta,,TRUE
10.15447/sfews.2018v16iss3art3,https://doi.org/10.15447/sfews.2018v16iss3art3,2018,Considerations for the use of captive-reared delta smelt for species recovery and research,,TRUE
10.15447/sfews.2018v16iss3art5,https://doi.org/10.15447/sfews.2018v16iss3art5,2018,"Survival, tag retention, growth, and wound healing of juvenile chinook salmon (Oncorhynchus tshawytscha) surgically implanted with a dummy acoustic tag",,TRUE
10.15447/sfews.2018v16iss4art3,https://doi.org/10.15447/sfews.2018v16iss4art3,2018,"Non-native fish predator density and molecular-based diet estimates suggest differing effects of predator species on Juvenile Salmon in the San Joaquin River, California",,TRUE
10.1650/condor-18-6.1,https://doi.org/10.1650/condor-18-6.1,2018,A new approach to automated incubation recess detection using temperature loggers,,TRUE
10.21273/horttech04037-18,https://doi.org/10.21273/horttech04037-18,2018,Water requirements of landscape plants studies conducted by the University of California researchers,,TRUE
10.3390/rs10010010,https://doi.org/10.3390/rs10010010,2018,"Impact of error in Lidar-derived canopy height and canopy base height on modeled wildfire behavior in the Sierra Nevada, California, USA",,TRUE
10.3390/rs10020164,https://doi.org/10.3390/rs10020164,2018,Fusion of NASA Airborne Snow Observatory (ASO) lidar time series over mountain forest landscapes,,TRUE
10.3390/w10020196,https://doi.org/10.3390/w10020196,2018,Resilient governance of water regimes in variable climates: Lessons from california's hydro-ecological zones,,TRUE
10.3390/w10081009,https://doi.org/10.3390/w10081009,2018,"A philosophical justification for a novel analysis-supported, stakeholder-driven participatory process for water resources planning and decision making",,TRUE
10.1002/2016jd026174,https://doi.org/10.1002/2016jd026174,2017,"Atmospheric rivers in 20 year weather and climate simulations: A multimodel, global evaluation",,TRUE
10.1002/2016wr019240,https://doi.org/10.1002/2016wr019240,2017,Forest thinning impacts on the water balance of Sierra Nevada mixed-conifer headwater basins,,TRUE
10.1002/2016wr019619,https://doi.org/10.1002/2016wr019619,2017,Technical report: The design and evaluation of a basin-scale wireless sensor network for mountain hydrology,,TRUE
10.1002/2017gb005622,https://doi.org/10.1002/2017gb005622,2017,Evaluating the Classical Versus an Emerging Conceptual Model of Peatland Methane Dynamics,,TRUE
10.1002/2017gl073077,https://doi.org/10.1002/2017gl073077,2017,High-impact hydrologic events and atmospheric rivers in California: An investigation using the NCEI Storm Events Database,,TRUE
10.1002/2017gl074179,https://doi.org/10.1002/2017gl074179,2017,Characterizing the influence of atmospheric river orientation and intensity on precipitation distributions over North Coastal California,,TRUE
10.1002/2017gl075495,https://doi.org/10.1002/2017gl075495,2017,"Genesis, Pathways, and Terminations of Intense Global Water Vapor Transport in Association with Large-Scale Climate Patterns",,TRUE
10.1007/s00267-017-0825-4,https://doi.org/10.1007/s00267-017-0825-4,2017,A Word to the Wise: Advice for Scientists Engaged in Collaborative Adaptive Management,,TRUE
10.1007/s10546-017-0275-9,https://doi.org/10.1007/s10546-017-0275-9,2017,Evaluation of Density Corrections to Methane Fluxes Measured by Open-Path Eddy Covariance over Contrasting Landscapes,,TRUE
10.1007/s10641-017-0631-0,https://doi.org/10.1007/s10641-017-0631-0,2017,Rearing and migration of juvenile Chinook salmon (Oncorhynchus tshawytscha) in a large river floodplain,,TRUE
10.1007/s11069-017-2867-6,https://doi.org/10.1007/s11069-017-2867-6,2017,Synoptic conditions associated with cool season post-fire debris flows in the Transverse Ranges of southern California,,TRUE
10.1016/j.agrformet.2017.02.020,https://doi.org/10.1016/j.agrformet.2017.02.020,2017,Using digital camera and Landsat imagery with eddy covariance data to model gross primary production in restored wetlands,,TRUE
10.1016/j.desal.2016.09.015,https://doi.org/10.1016/j.desal.2016.09.015,2017,Evaluation of osmotic energy extraction via FEM modeling and exploration of PRO operational parameter space,,TRUE
10.1016/j.desal.2016.09.024,https://doi.org/10.1016/j.desal.2016.09.024,2017,Self-adaptive cycle-to-cycle control of in-line coagulant dosing in ultrafiltration for pre-treatment of reverse osmosis feed water,,TRUE
10.1016/j.envsoft.2017.09.006,https://doi.org/10.1016/j.envsoft.2017.09.006,2017,A user-friendly software package for VIC hydrologic model development,,TRUE
10.1016/j.memsci.2017.01.027,https://doi.org/10.1016/j.memsci.2017.01.027,2017,Real-time direct detection of silica scaling on RO membranes,,TRUE
10.1016/j.rse.2016.11.025,https://doi.org/10.1016/j.rse.2016.11.025,2017,Modeling gross primary production of paddy rice cropland through analyses of data from CO2 eddy flux tower sites and MODIS images,,TRUE
10.1061/(asce)gm.1943-5622.0000843,https://doi.org/10.1061/(asce)gm.1943-5622.0000843,2017,iConsol.js: Javascript implicit finite-difference code for nonlinear consolidation and secondary compression,,TRUE
10.1061/(asce)gt.1943-5606.0001584,https://doi.org/10.1061/(asce)gt.1943-5606.0001584,2017,Effects of spatial variability on liquefaction-induced settlement and lateral spreading,,TRUE
10.1061/(asce)gt.1943-5606.0001759,https://doi.org/10.1061/(asce)gt.1943-5606.0001759,2017,Cyclic Loading Response of Silt with Multiple Loading Events,,TRUE
10.1111/jbi.12914,https://doi.org/10.1111/jbi.12914,2017,"Spatial, temporal and latitudinal components of historical fire regimes in mixed conifer forests, California",,TRUE
10.1175/bams-d-15-00245.1,https://doi.org/10.1175/bams-d-15-00245.1,2017,Forecasting atmospheric rivers during calwater 2015,,TRUE
10.15447/sfews.2017v15iss4art2,https://doi.org/10.15447/sfews.2017v15iss4art2,2017,"Simulation of subsidence mitigation effects on island drain flow, seepage, and organic carbon loads on subsided islands, Sacramento-San Joaquin Delta",,TRUE
10.3390/s17112583,https://doi.org/10.3390/s17112583,2017,Real-Time alpine measurement system using wireless sensor networks,,TRUE
10.3791/55391,https://doi.org/10.3791/55391,2017,Vegetated treatment systems for removing contaminants associated with surface water toxicity in agriculture and urban runoff,,TRUE
10.1002/2015jg003054,https://doi.org/10.1002/2015jg003054,2016,"Identifying scale-emergent, nonlinear, asynchronous processes of wetland methane exchange",,TRUE
10.1002/2015jg003083,https://doi.org/10.1002/2015jg003083,2016,Variation of energy and carbon fluxes from a restored temperate freshwater wetland and implications for carbon market verification protocols,,TRUE
10.1002/2015jg003247,https://doi.org/10.1002/2015jg003247,2016,Biophysical controls on interannual variability in ecosystem-scale CO2 and CH4 exchange in a California rice paddy,,TRUE
10.1002/2015wr017394,https://doi.org/10.1002/2015wr017394,2016,Simulating California reservoir operation using the classification and regression-tree algorithm combined with a shuffled cross-validation scheme,,TRUE
10.1002/2015wr018547,https://doi.org/10.1002/2015wr018547,2016,A hybrid statistical-dynamical framework for meteorological drought prediction: Application to the southwestern United States,,TRUE
10.1002/2015wr018564,https://doi.org/10.1002/2015wr018564,2016,"Combining snow, streamflow, and precipitation gauge observations to infer basin-mean precipitation",,TRUE
10.1002/fee.1298,https://doi.org/10.1002/fee.1298,2016,Megafires: an emerging threat to old-forest species,,TRUE
10.1007/s10040-016-1391-1,https://doi.org/10.1007/s10040-016-1391-1,2016,"Present-day oxidative subsidence of organic soils and mitigation in the Sacramento-San Joaquin Delta, California, USA",,TRUE
10.1007/s10546-015-0090-0,https://doi.org/10.1007/s10546-015-0090-0,2016,Seeing the Fields and Forests: Application of Surface-Layer Theory and Flux-Tower Data to Calculating Vegetation Canopy Height,,TRUE
10.1007/s10641-016-0505-x,https://doi.org/10.1007/s10641-016-0505-x,2016,Prey selection of larval and juvenile planktivorous fish: impacts of introduced prey,,TRUE
10.1007/s11269-015-1176-7,https://doi.org/10.1007/s11269-015-1176-7,2016,SIMETAW# - A model for agricultural water demand planning,,TRUE
10.1007/s12237-015-0055-z,https://doi.org/10.1007/s12237-015-0055-z,2016,The Effect of Submerged Aquatic Vegetation Expansion on a Declining Turbidity Trend in the Sacramento-San Joaquin River Delta,,TRUE
10.1016/j.agrformet.2015.12.025,https://doi.org/10.1016/j.agrformet.2015.12.025,2016,Hyperspectral narrowband and multispectral broadband indices for remote sensing of crop evapotranspiration and its components (transpiration and soil evaporation),,TRUE
10.1016/j.agrformet.2016.04.001,https://doi.org/10.1016/j.agrformet.2016.04.001,2016,The impact of expanding flooded land area on the annual evaporation of rice,,TRUE
10.1016/j.biombioe.2016.04.014,https://doi.org/10.1016/j.biombioe.2016.04.014,2016,Investigation of adsorption kinetics and isotherm of cellulase and β-glucosidase on lignocellulosic substrates,,TRUE
10.1016/j.desal.2015.12.022,https://doi.org/10.1016/j.desal.2015.12.022,2016,Novel design and operational control of integrated ultrafiltration - Reverse osmosis system with RO concentrate backwash,,TRUE
10.1016/j.memsci.2016.02.044,https://doi.org/10.1016/j.memsci.2016.02.044,2016,An Integrated approach for characterization of polyamide reverse osmosis membrane degradation due to exposure to free chlorine,,TRUE
10.1016/j.memsci.2016.07.022,https://doi.org/10.1016/j.memsci.2016.07.022,2016,Ultrafiltration with self-generated RO concentrate pulse backwash in a novel integrated seawater desalination UF-RO system,,TRUE
10.1016/j.rse.2016.06.018,https://doi.org/10.1016/j.rse.2016.06.018,2016,"The Airborne Snow Observatory: Fusion of scanning lidar, imaging spectrometer, and physically-based modeling for mapping snow water equivalent and snow albedo",,TRUE
10.1016/j.soildyn.2016.07.027,https://doi.org/10.1016/j.soildyn.2016.07.027,2016,Nonlinear deformation analyses of an embankment dam on a spatially variable liquefiable deposit,,TRUE
10.1061/(asce)gt.1943-5606.0001388,https://doi.org/10.1061/(asce)gt.1943-5606.0001388,2016,CPT-based liquefaction triggering procedure,,TRUE
10.1111/1365-2664.12600,https://doi.org/10.1111/1365-2664.12600,2016,Using dynamic occupancy models to inform climate change adaptation strategies for California spotted owls,,TRUE
10.1650/condor-16-66.1,https://doi.org/10.1650/condor-16-66.1,2016,Meta-analysis of California Spotted Owl (Strix occidentalis occidentalis) territory occupancy in the Sierra Nevada: Habitat associations and their implications for forest management,,TRUE
10.1670/15-006,https://doi.org/10.1670/15-006,2016,Home Range and Habitat Use by Blunt-nosed Leopard Lizards in the Southern San Joaquin Desert of California,,TRUE
10.3996/042016-jfwm-029,https://doi.org/10.3996/042016-jfwm-029,2016,Active season microhabitat and vegetation selection by giant gartersnakes associated with a restored marsh in California,,TRUE
10.1007/978-3-319-10786-8_10,https://doi.org/10.1007/978-3-319-10786-8_10,2015,Nonlinear deformation analyses of liquefaction effects on embankment dams,,TRUE
10.1007/s00271-015-0474-4,https://doi.org/10.1007/s00271-015-0474-4,2015,Water balances and evapotranspiration in water- and dry-seeded rice systems,,TRUE
10.1007/s10040-015-1277-7,https://doi.org/10.1007/s10040-015-1277-7,2015,"Sources of high-chloride water and managed aquifer recharge in an alluvial aquifer in California, USA",,TRUE
10.1007/s10641-014-0325-9,https://doi.org/10.1007/s10641-014-0325-9,2015,"First documented spawning and associated habitat conditions for green sturgeon in the Feather River, California",,TRUE
10.1007/s10641-015-0383-7,https://doi.org/10.1007/s10641-015-0383-7,2015,Predicting juvenile Chinook Salmon routing in riverine and tidal channels of a freshwater estuary,,TRUE
10.1007/s12237-014-9811-8,https://doi.org/10.1007/s12237-014-9811-8,2015,Characterization of the Microcystis Bloom and Its Nitrogen Supply in San Francisco Estuary Using Stable Isotopes,,TRUE
10.1016/j.agrformet.2015.03.010,https://doi.org/10.1016/j.agrformet.2015.03.010,2015,Does day and night sampling reduce spurious correlation between canopy photosynthesis and ecosystem respiration?,,TRUE
10.1016/j.desal.2014.10.037,https://doi.org/10.1016/j.desal.2014.10.037,2015,Pilot demonstration of concentrated solar-powered desalination of subsurface agricultural drainage water and other brackish groundwater sources,,TRUE
10.1016/j.desal.2015.05.003,https://doi.org/10.1016/j.desal.2015.05.003,2015,Pulsed marker method for real-time detection of reverse osmosis membrane integrity loss,,TRUE
10.1016/j.ecoleng.2015.04.087,https://doi.org/10.1016/j.ecoleng.2015.04.087,2015,Feasibility of a semi-batch vertical-flow wetland for onsite residential graywater treatment,,TRUE
10.1016/j.isprsjprs.2015.02.007,https://doi.org/10.1016/j.isprsjprs.2015.02.007,2015,Lidar with multi-temporal MODIS provide a means to upscale predictions of forest biomass,,TRUE
10.1016/j.memsci.2015.08.022,https://doi.org/10.1016/j.memsci.2015.08.022,2015,On the analysis of FO mass transfer resistances via CFD analysis and film theory,,TRUE
10.1016/j.ocemod.2014.10.003,https://doi.org/10.1016/j.ocemod.2014.10.003,2015,A new vertical coordinate system for a 3D unstructured-grid model,,TRUE
10.1016/j.soildyn.2015.01.004,https://doi.org/10.1016/j.soildyn.2015.01.004,2015,Magnitude scaling factors in liquefaction triggering procedures,,TRUE
10.1007/s10652-013-9325-0,https://doi.org/10.1007/s10652-013-9325-0,2014,Analytical solutions of nonlinear and variable-parameter transport equations for verification of numerical solvers,,TRUE
10.1016/j.agrformet.2014.07.008,https://doi.org/10.1016/j.agrformet.2014.07.008,2014,Airborne Lidar-derived volume metrics for aboveground biomass estimation: A comparative assessment for conifer stands,,TRUE
10.1016/j.cej.2013.11.087,https://doi.org/10.1016/j.cej.2013.11.087,2014,Degradation of phenol by synergistic chlorine-enhanced photo-assisted electrochemical oxidation,,TRUE
10.1016/j.cej.2014.03.084,https://doi.org/10.1016/j.cej.2014.03.084,2014,Photo-assisted electrochemical treatment of municipal wastewater reverse osmosis concentrate,,TRUE
10.1016/j.ecolmodel.2014.07.005,https://doi.org/10.1016/j.ecolmodel.2014.07.005,2014,Using integrated population models to improve conservation monitoring: California spotted owls as a case study,,TRUE
10.1016/j.jcis.2014.08.042,https://doi.org/10.1016/j.jcis.2014.08.042,2014,Wettability of terminally anchored polymer brush layers on a polyamide surface,,TRUE
10.1016/j.memsci.2014.04.001,https://doi.org/10.1016/j.memsci.2014.04.001,2014,Analysis of forward osmosis desalination via two-dimensional FEM model,,TRUE
10.1080/01496395.2013.845850,https://doi.org/10.1080/01496395.2013.845850,2014,Removal of Metal Oxide Nanoparticles from Aqueous Suspensions,,TRUE
10.1007/s10641-012-0060-z,https://doi.org/10.1007/s10641-012-0060-z,2013,"Holding behavior of Chinook salmon (Oncorhynchus tshawytscha) and steelhead (O. mykiss) smolts, as influenced by habitat features of levee banks, in the highly modified lower Sacramento River, California",,TRUE
10.1016/j.agwat.2012.11.017,https://doi.org/10.1016/j.agwat.2012.11.017,2013,Field performance of halophytic species under irrigation with saline drainage water in the San Joaquin Valley of California,,TRUE
10.1016/j.compag.2013.04.013,https://doi.org/10.1016/j.compag.2013.04.013,2013,Wireless sensor network with irrigation valve control,,TRUE
10.1016/j.desal.2012.07.005,https://doi.org/10.1016/j.desal.2012.07.005,2013,Standard Methodology for Evaluating Membrane Performance in Osmotically Driven Membrane Processes,,TRUE
10.1016/j.desal.2012.07.041,https://doi.org/10.1016/j.desal.2012.07.041,2013,Self-adaptive feed flow reversal operation of reverse osmosis desalination,,TRUE
10.1016/j.desal.2012.08.034,https://doi.org/10.1016/j.desal.2012.08.034,2013,Silica scaling and scaling reversibility in forward osmosis,,TRUE
10.1016/j.desal.2013.01.010,https://doi.org/10.1016/j.desal.2013.01.010,2013,Evaluation of chemically-enhanced seeded precipitation of RO concentrate for high recovery desalting of high salinity brackish water,,TRUE
10.1016/j.desal.2013.02.006,https://doi.org/10.1016/j.desal.2013.02.006,2013,Data-driven models of steady state and transient operations of spiral-wound RO plant,,TRUE
10.1016/j.jhydrol.2013.04.048,https://doi.org/10.1016/j.jhydrol.2013.04.048,2013,Tree-ring reconstructed hydroclimate of the Upper Klamath basin,,TRUE
10.1016/j.margeo.2013.05.008,https://doi.org/10.1016/j.margeo.2013.05.008,2013,A step decrease in sediment concentration in a highly modified tidal river delta following the 1983 El Niño floods,,TRUE
10.1016/j.memsci.2013.04.056,https://doi.org/10.1016/j.memsci.2013.04.056,2013,Towards direct potable reuse with forward osmosis: Technical assessment of long-term process performance at the pilot scale,,TRUE
